PMXCrossover,InvertMutator,SUSSelector,0.4,1206,1766.3289428286878
PMXCrossover,InvertMutator,SUSSelector,0.518,1580,1617.2486286145586
PMXCrossover,InvertMutator,SUSSelector,0.331,1016,1650.8179041550575
PMXCrossover,InvertMutator,SUSSelector,0.354,1079,1684.3435604095394
PMXCrossover,InvertMutator,SUSSelector,0.534,1613,1684.3891674969
PMXCrossover,InvertMutator,SUSSelector,0.445,1353,1734.3740526498696
PMXCrossover,InvertMutator,SUSSelector,0.377,1142,1571.9854150924027
PMXCrossover,InvertMutator,SUSSelector,0.478,1443,1669.4165025324146
PMXCrossover,InvertMutator,SUSSelector,0.364,1107,1709.9424919882022
PMXCrossover,InvertMutator,SUSSelector,0.451,1362,1754.6674480124618
PMXCrossover,InvertMutator,SUSSelector,0.423,1289,1679.6140235452513
PMXCrossover,InvertMutator,SUSSelector,0.932,2822,1649.7123495914216
PMXCrossover,InvertMutator,SUSSelector,0.661,2009,1625.243710914186
PMXCrossover,InvertMutator,SUSSelector,0.398,1209,1652.3706305160688
PMXCrossover,InvertMutator,SUSSelector,0.367,1122,1670.6434038896748
PMXCrossover,InvertMutator,SUSSelector,0.433,1306,1621.8318200832853
PMXCrossover,InvertMutator,SUSSelector,0.575,1754,1594.5491942911617
PMXCrossover,InvertMutator,SUSSelector,0.344,1044,1737.6961423951905
PMXCrossover,InvertMutator,SUSSelector,0.41,1241,1649.4788960301291
PMXCrossover,InvertMutator,SUSSelector,0.927,2779,1699.0585486900081
PMXCrossover,ScrambleMutator,RouletteSelector,1.78,2163,1765.6789616256349
PMXCrossover,ScrambleMutator,RouletteSelector,1.934,2446,1721.5810562865936
PMXCrossover,ScrambleMutator,RouletteSelector,2.174,2754,1569.688467322532
PMXCrossover,ScrambleMutator,RouletteSelector,1.772,2241,1520.9715306850096
PMXCrossover,ScrambleMutator,RouletteSelector,1.449,1826,1640.8692815862144
PMXCrossover,ScrambleMutator,RouletteSelector,2.409,3062,1642.3639377980162
PMXCrossover,ScrambleMutator,RouletteSelector,0.837,1066,1734.8157475316716
PMXCrossover,ScrambleMutator,RouletteSelector,2.448,3101,1816.6450770139195
PMXCrossover,ScrambleMutator,RouletteSelector,2.096,2643,1709.9626444598011
PMXCrossover,ScrambleMutator,RouletteSelector,1.052,1299,1688.2795405350857
PMXCrossover,ScrambleMutator,RouletteSelector,1.196,1510,1715.4924519714543
PMXCrossover,ScrambleMutator,RouletteSelector,1.013,1274,1713.099376796259
PMXCrossover,ScrambleMutator,RouletteSelector,1.943,2424,1703.9856281994116
PMXCrossover,ScrambleMutator,RouletteSelector,1.698,2080,1876.732210947536
PMXCrossover,ScrambleMutator,RouletteSelector,2.444,3108,1828.3880884388998
PMXCrossover,ScrambleMutator,RouletteSelector,1.555,1957,1799.876812104509
PMXCrossover,ScrambleMutator,RouletteSelector,3.247,4111,1670.585635778673
PMXCrossover,ScrambleMutator,RouletteSelector,1.946,2462,1602.3079663867456
PMXCrossover,ScrambleMutator,RouletteSelector,1.168,1482,1682.8940508564126
PMXCrossover,ScrambleMutator,RouletteSelector,0.844,1071,1725.4882641764555
PMXCrossover,ScrambleMutator,RouletteSelector,1.233,1561,1679.529057088926
PMXCrossover,ScrambleMutator,RouletteSelector,1.488,1872,1747.0581558459514
PMXCrossover,ScrambleMutator,RouletteSelector,1.361,1729,1678.4594520432065
PMXCrossover,ScrambleMutator,RouletteSelector,2.331,2950,1644.371239372721
PMXCrossover,ScrambleMutator,RouletteSelector,0.81,1032,1687.2142475894384
PMXCrossover,ScrambleMutator,RouletteSelector,0.849,1064,1637.2492046175596
PMXCrossover,ScrambleMutator,RouletteSelector,1.955,2481,1573.3882396853905
PMXCrossover,ScrambleMutator,RouletteSelector,1.796,2276,1695.4147422507413
PMXCrossover,ScrambleMutator,RouletteSelector,0.967,1213,1672.8801473892063
PMXCrossover,ScrambleMutator,RouletteSelector,1.331,1681,1657.6138580267223
PMXCrossover,ScrambleMutator,RouletteSelector,1.356,1718,1561.8728773726257
PMXCrossover,ScrambleMutator,RouletteSelector,0.969,1243,1663.0409974955107
PMXCrossover,ScrambleMutator,RouletteSelector,1.946,2517,1720.520560741969
PMXCrossover,ScrambleMutator,RouletteSelector,3.075,3977,1530.0556049676165
PMXCrossover,ScrambleMutator,RouletteSelector,2.202,2843,1485.280796360742
PMXCrossover,ScrambleMutator,RouletteSelector,0.999,1296,1584.5037338334978
PMXCrossover,ScrambleMutator,RouletteSelector,0.985,1274,1579.608866806205
PMXCrossover,ScrambleMutator,RouletteSelector,1.04,1348,1589.349045028457
PMXCrossover,ScrambleMutator,RouletteSelector,1.455,1879,1514.2931203800392
PMXCrossover,ScrambleMutator,RouletteSelector,1.707,2211,1472.384317687484
